Rank,ID,Name,Mint,Image,Total Yield
4760,2309,Quantum Trader #2309,DfNLxqqFwz4QzDmLDcQQeci8xa64WJzjkoyDd4H1SXPd,https://arweave.net/yvh9Bs2BGB73fJi6LII0MqrQeoVkMb_NZ6EVWhOusdM,15102.7017
4761,3460,Quantum Trader #3460,DiVd49jgE4vL9mJDZ6eAbpmvb4ihKGAAMicLH976e3n,https://arweave.net/QrpYSO-IDV1Og9hiIQM1KWdvzYLHX0d59DInCBg6fy4,15101.8202
4762,4075,SolStein #4075,GZTukVgyTbUH19UDgeNU5yQi5sfUDmb3ENvdbbNanBjU,https://www.arweave.net/5eazCGNjB18ydWSRBCb7FR4lK3jbz-gTHbw7m-Ew_dU?ext=png,15100.9387
4763,5347,Quantum Trader #5347,H2Lmfq8vMRjFkw9PAXgjfyvtoXu35VWWPYngVcYGUSb,https://arweave.net/phT1SJMe-bqTQrQ6riDL0boswjh-SBEPTOaPCYNDpy4,15100.0571
4764,7469,Quantum Trader #7469,3jsAx9j2SJQJuUif58Euzrwo5CABtXurgZbGWYRYuHUF,https://arweave.net/flxUKmrDMlL-NPBkPbqQi27AkpdyFmjoHLqMBhDg-YY,15099.1756
4765,1346,SolStein #1346,HPsdcLW5oZVpKiw6oCQtnmqGs8KC4fw82Y1F2BhcW9dp,https://www.arweave.net/z3LCzy6QkmjFc7H-dCne8czHSHUFRqwB_tGQQRUcsZc?ext=png,15098.2941
4766,4723,Quantum Trader #4723,6TirZopDGyVSRgHGsUVHAwAnhyBdJXSvEvT1NMP8cnop,https://arweave.net/vt0z0QhyWslKnWwpLpoFA6Z50zGwWTk0HmPTGAe97FE,15097.4125
4767,8305,Quantum Trader #8305,B2EueH7F2x7Q4UQ8pLRXTd5DjxCaDmFvJEMBbiQjoAwv,https://arweave.net/IlKiKWs1QWi0F2s6XeLJbBmGz8wkdQSqSSZbRzvNsak,15096.531
4768,5002,SolStein #5002,J4PenwT7AwExNYLy4KCbeKX3tmUzqM2D5PiqdrTmp2jC,https://www.arweave.net/b5kVpWEnqK2oGgRRAW7vAa55JJB4J_6q3uc93Y5l3Qc?ext=png,15095.6495
4769,1501,Quantum Trader #1501,BkPmVPcp2vZA1paSdKetBfJ4Gv7JiacqYK3GFQDDRSME,https://arweave.net/QzRApvB-AcPUMMk1cUc8UX09CQQznc6i2jWVw3DkBdc,15094.7679
4770,3381,Quantum Trader #3381,D1cghu4BWGpE6T43T3ALY2KW9y81wtCVRRrRG3Fk1738,https://arweave.net/-tSD_hu8MEqjv5ZdchBUQLYntOJ80LtFaLtXLHf4nfg,15093.8864
4771,2078,SolStein #2078,4hcdZ27nAPNPZN3pmowfHksRokDS96c3PNy6XyWbjStb,https://www.arweave.net/Y3KA34cyOULwYS435WezGpMuN1xGILtWV9VQ2FOxkLM?ext=png,15093.0048
4772,4196,Quantum Trader #4196,F9pD5Zuq2d3CZmKWHV9yiFmuPywtDda6EpbhnyyZhneZ,https://arweave.net/Of-laffB-4ePd9TUDHhzDGKuJLQEwZrqwptgg9H9DVM,15092.1233
4773,5961,Quantum Trader #5961,2fLt5y5ZPL6tRgUemb2kcN5tpV84eLMB9QauDZ1ZxMqo,https://arweave.net/AfRqXxlNbjOsx3dZQ0-bsXGELnWyETvLPQ3Jd5UdcGg,15091.2418
4774,293,SolStein #293,4u6Ft2GXVFVXH6SDoa8ZNidg5ghmYqDd1NwHQDXY6nay,https://www.arweave.net/1Nocsk-t-q7Sc0dkiZru-I22lBToTUJCo3bcYEGhjT0?ext=png,15090.3602
4775,1783,Quantum Trader #1783,42YLfA1ExKWHR7zBkwWb5MgrWx2rpUt9UiFxmz7ygz4p,https://arweave.net/sxbFMTr_pddYvtUaPRILua_x-Fs8zjJiJohEIfR5J78,15089.4787
4776,4078,Quantum Trader #4078,6iuxzrdoQbpkQq7HnfStSSnPndxJxBrcNJ7s9azXdnbR,https://arweave.net/ySa5T-S54l0OPBs00K02X9SCHfmtix7_xkoISK3tR54,15088.5972
4777,9550,SolStein #9550,51PQLapaF13mQSYHH7fkkMGh8q9VUNPRGx1BZXWcJiAD,https://www.arweave.net/IFB6gCZ95bQffWp1uyKN2kQz5I-OWSaqusnyP2a7E0A?ext=png,15087.7156
4778,1142,Quantum Trader #1142,81bHMttbxybyKTa4B31AGNgpGtaB143i3qKYyZfPvuxQ,https://arweave.net/1X0iMg6tULqqljzLRDIwFT1O5v-lB6STQiTVLESy_UQ,15086.8341
4779,1061,Quantum Trader #1061,ABtcH5VqwF2fd5jVShhAqkKfGDZ1X9GYoKUZV6ZLXKsv,https://arweave.net/zgdQBN_xy2iaFEVpbCYeBvbAlDZuF8wEqqW49NM0rjM,15085.9526
4780,8392,SolStein #8392,5o18cKQ2FpeNCYNVssYDoBL5Ro4ZYY7RwifPq3VKiydr,https://www.arweave.net/9AdpQeFemj6jZ20WJ2zL844qGK1tYEQOljGPwTgEht4?ext=png,15085.071
4781,5640,Quantum Trader #5640,Be8iK3KUfKF6NqbRq9C61TXTfDrGP6Eud74GaSS51kvb,https://arweave.net/2kKGh0mx7Cv7nDCIciT9SYdA3p9LQCeHds3331O6Ppo,15084.1895
4782,7431,Quantum Trader #7431,E2ejWHqx5n2CTyLFgv6bSudy1kZSMhmpBqsAKCnUxjyZ,https://arweave.net/T2iGahOO7pejPcBo6alwq5O0c4NwjBUnqoKQRdrn9PE,15083.308
4783,6932,SolStein #6932,5t8e91we8QvDxPSeVFUkjweokjvFmMdxG8ffDURzas8e,https://www.arweave.net/Cfty3Ja69auINbjn7abPcq-jhkKZgHVFdPFK4r9_WDs?ext=png,15082.4264
4784,1651,Quantum Trader #1651,E9b1bVdt4t9KqxwSpsXNFSsh47xHjD2mJ6jceaysbDZR,https://arweave.net/wGqTrMIwTJgAJ-F6OkziYegFcf1xYdl8Gg_1FlGvpCQ,15081.5449
4785,1742,Quantum Trader #1742,FrMuNjJjPV5vrXh4mAkjBUiZw8KZHn6Md9XUhCduuii7,https://arweave.net/KONNv4oH0ptiQ97UOjPOYNENJMzTJPue6Xs96DCgMok,15080.6633
4786,2779,SolStein #2779,63g99mgUaMSvDMxRrCfhUMG6onkzMFdVCd8k8b3WeUeY,https://www.arweave.net/F18_hOAhhMz7h49N3UH1a78LbI6VkCfUYlSxg3lbUl4?ext=png,15079.7818
4787,2238,Quantum Trader #2238,GeqzMRa5jq9QXhqbrTiUKEALVERV5mWaPBJ5ymGaYYqj,https://arweave.net/5jilRYvM9G0mZcksdRGaVrHn4Ne7-A7syi40kwxBKlY,15078.9003
4788,2268,Quantum Trader #2268,HWU8apf2P144jSoBdNgXi6LPjDFZ9krNkh7HqKkVW44R,https://arweave.net/vgdjsuH8bozuxMRTg7jiG8CkjB0vPQ0cHoAFuhMVZd0,15078.0187
4789,4328,SolStein #4328,7VDRVEy1PVB4ia5esAjXgMTBfa9TQ2fZGiANTPVjmJS1,https://www.arweave.net/OIz4Y5AZY02vlK6k8VuRMsXGOx9fo16ROYIqnKzZjNQ?ext=png,15077.1372
4790,4837,Quantum Trader #4837,JjyQQ7doZXVFyemA7rZc4bvUmeg3YXx3aaxPDhGKC8n,https://arweave.net/2O5k4IGavJhp0mYpASF_LoxVo2SJaZa_JEYj4PXHobY,15076.2557
4791,8028,Quantum Trader #8028,3Nr9bBd6qMz9f7iVH63A4GgmHABqaGmuk6Wwrp31DRPB,https://arweave.net/gyevmU7iJFW58Yo7rZOmABR0G3R-x-ODZ6-WCwxRiGY,15075.3741
4792,8409,SolStein #8409,7mZFReqoh6fVCwDboKzX7ZLaabZ9Gj8KsmNmfya7RBuA,https://www.arweave.net/2eKaJEoDeacI6aYhL-LwS96cHI4UNiCGAAmW4J5T98A?ext=png,15074.4926
4793,1831,Quantum Trader #1831,3eFZLHA2yHEWpGSfSnMrfddoBXXqg4siwrMEBwGmjDFe,https://arweave.net/a2bJUhhiKzRZUcEunMTBS_YXq99GW8GAaEqZuPcbAeo,15073.6111
4794,1540,Quantum Trader #1540,3wDfdAtbwH97xEL7zhpvUZ3VqBowEK2kFZXfTTBnKZZJ,https://arweave.net/73S3kH7WqyvBZzSHeFWikMVoCnXAQcrV6T0bhl0-v1E,15072.7295
4795,9340,SolStein #9340,9AiTXFmmSegtbpGgUKXwqtNzZwNNB9fW2cVoRzMTsex,https://www.arweave.net/YxBF296drFDyhwgN00oPSONz4Zd27HptGCDeBcxIJ74?ext=png,15071.848
4796,5217,Quantum Trader #5217,7HFMbTLtDURcS1hh5ftsRCtjkBURUmvDubb5Sf2FAQ8g,https://arweave.net/vcljceXocmsLc-pXedu_yfXu9wu1id-bYXMp9FJv1xk,15070.9665
4797,7157,Quantum Trader #7157,8tAZYoiRfa5drb5Vj4ecZmknEUCR9SXfJh9WfeqvBbMT,https://arweave.net/z__v7F8YgOrsetfO7atrBdg9H7WnE3HVMBg1tw9yywk,15070.0849
4798,7793,SolStein #7793,9PJMy9d8EvT2UCQezLYtf9k83vRZxxcujYWQqLatgDWd,https://www.arweave.net/lVr_lpsYf_vt7ppQmavqvkB4V021fagJLzsjxhnJhro?ext=png,15069.2034
4799,7662,Quantum Trader #7662,95ejwBzjBdSR5AxGNxEStXJub3h1t7U3b5Fc97FQpSVT,https://arweave.net/itMvLYr4kxbcbezotWiXuIP72gsO-ugIA_9AT--iYIk,15068.3218
4800,2572,Quantum Trader #2572,9KMXbiAhwtWTEXtD9RgLU2LxzCnesGwn521xijbMEbqJ,https://arweave.net/UML1MaiohCjTfidc7rzR9Y2aI19POY8brLKpRVoFtFU,15067.4403
4801,5294,SolStein #5294,DPMkdeuxzJWSLUgwHdWZxoR1ibBR3CSyCxMAnDVgTkJC,https://www.arweave.net/Us3fTZrMfYA1T2z7KHKuKzfr7UvtjTAXm18j0PWaVYs?ext=png,15066.5588
4802,719,Quantum Trader #719,BEa7vh5KW3MoRMof661yCate6cw3RRfuYpCctYV4SsZs,https://arweave.net/24X6fsi5a879ODnmDmEPQuRe3IjqulR3KF3hyY7CXls,15065.6772
4803,4927,Quantum Trader #4927,BconT4VpW99JU5UAcZrRujrpeXrM95cWJpCwGqfBUN63,https://arweave.net/laoEq91OL5r6bmiyvYm0hKcb5aKIwKggNVyrxG9Jsb0,15064.7957
4804,6088,SolStein #6088,E49aKWGHUoA5j2LSc365foaq1wrSmMDRPiHXQkqkMRY3,https://www.arweave.net/etjGQfX8axe66pn2x9lyZnnBUdws9Ab8MOaGyXCtjrg?ext=png,15063.9142
4805,8418,Quantum Trader #8418,HgnNmk2eYrVyVGHZcA1v5qXWz7WTgBsaT4iHm1hK5Tj7,https://arweave.net/_ecuKODwQGBPoujFHw5zwX9redE5sr2ChsL3-A-vGgI,15063.0326
4806,8069,Quantum Trader #8069,UHbV799C65Xsf4N9w2a2X4GscqJ5ApnSpTnfTB2pFGM,https://arweave.net/IH7KNYd0iE_WDrJi9GpB3oBsVVfkvuTKyKpGbQAp3-g,15062.1511
4807,5245,SolStein #5245,H3sW44q5kKg9DWSYxbWddtUoxn3bXD4oBw6nNHw24F6r,https://www.arweave.net/-AQ4YwAY7_5_hx7O-fp_qUCIbKB8x3IiL0oZJ7K6XPU?ext=png,15061.2696
4808,1299,Quantum Trader #1299,5kCu67BB6vdSXku32wqBZCfZeDFte9EhvBP7fuBYyLRY,https://arweave.net/aQDjQTD8JDWUZ8lZD2t4nPm7WiNW73zIdvlyDAlAblo,15060.388
4809,5304,Quantum Trader #5304,6Ec6kAfhsH7WS31dWMjkiYAVnAbXj2AyBPQk4XcQ1EV7,https://arweave.net/Tdw6P5vLgF95bm1rIa87INDdkHMWJxRFHRthbOw0U4k,15059.5065
4810,2581,SolStein #2581,H75kvAg1AJWerLCiv5D8weRK16aUEfEqpsSYVjPpHw9U,https://www.arweave.net/MlMp9rATqDNhIh-lpYg0JoejUMSyuOkBk8FsPsEy8Sw?ext=png,15058.625
4811,7260,Quantum Trader #7260,9X6Acqz6Hbvw68r2ZXAaknGUB28ePE2rkzAeByAivpNF,https://arweave.net/HEQ4-Lww5zuKbqNDWvxrGJoYJT-lcakvhXn6Thvs8e4,15057.7434
4812,4460,Quantum Trader #4460,9kr2y8gMNCA8dKrkdaywLc86LxK3bE85jLJGeACxnmBD,https://arweave.net/qgEDAmcydNfjCjsdzxqeGVjfRtxb3Yuc8srmKCbT5oM,15056.8619
4813,1798,SolStein #1798,HHxKDMstKSCjd9WfWFpGuAfZwdKEk7MaJ4avH65LJ6FJ,https://www.arweave.net/-J4K6L6FGACW6M_2cKhZLOunTRBB94YrdkWnJVJ3X0A?ext=png,15055.9803
4814,636,Quantum Trader #636,DSXEj7ULJbQ3FNTMtbrXrX5YS5zTu75V7jWnxqcVjkF2,https://arweave.net/O8O-2XhZGbtyxQ72wjiWK5AEBGRVeftSLSjTwYWPbGk,15055.0988
4815,6476,Quantum Trader #6476,DZj8NiXRvqqvi2Vz1uvRJGXixcajbsw3n8Aeqa5UJ2fp,https://arweave.net/uO-2qXkq1wfozEK-pZqzd8tkKv6xZIpdCkJrFZR9ELI,15054.2173
4816,6253,SolStein #6253,HbudcmVZ4wgP6195F6Xw1vVm5nCSrhXAGJN9EsaxC5aV,https://www.arweave.net/8Ij80IyIN-_Cqfczxk8Yg_VUu7SFK2LXb5PQCMMrd4I?ext=png,15053.3357
4817,7778,Quantum Trader #7778,HizBQLqnBWApYToutoSxjvi2p56bXxVHDEi99z75eNts,https://arweave.net/Nw04I5ZwFIQ8HZLMEvGfCrbn7ASsiqx2WwvlZAZhC_I,15052.4542
4818,8526,Quantum Trader #8526,HjUEpaDR6EkevZJq27iyCPoxwZAUY5yM19ucr3E9KSMp,https://arweave.net/mcf-T7WhTkPdrQt-qPz3vJPQlCKEcyogpuehZp46kEU,15051.5727
4819,6821,SolStein #6821,JAyNEtaubudFWU1hrm2U7BwJCQScWGLfbtASre3fgHSY,https://www.arweave.net/jXCdQpvpwiC5njHlWwkAJaklFQQZ0vvTlecamRrf0OU?ext=png,15050.6911
4820,132,Quantum Trader #132,HprpUn2WRnbbsCzCn2cGBZNvpdCZxQJYRuMUh65MuLHZ,https://arweave.net/5mY9UCBUgP-Dtv-yl6Suf2pbOu9uDFpg8KEkqR9VpUw,15049.8096
4821,189,Quantum Trader #189,2LW4NS98PLAZQJBXMBbANgMEDTXKD1nNjcJo5LWqqKTD,https://arweave.net/jebgwPGqJRjCcZLTdOr5_5ZiT4IxjBOADy4kw3qk-H4,15048.9281
4822,2341,SolStein #2341,ZdenBeAuetWAJxTLPAzVShihjjCtdwEmB8RCsTY2EBx,https://www.arweave.net/eqQJjAumKQstrbx-6oxXJasBCIGobuJSnw6lDWrvbmA?ext=png,15048.0465
4823,7312,Quantum Trader #7312,5TNKw9RdGbihMqkS65EktEQ9NJRqxix9U3eZWo5yRoRz,https://arweave.net/z1qZtVHlSfj7fPh0BtKwgU9rrzT8s5wiaov8ppiwCsc,15047.165
4824,5886,Quantum Trader #5886,74P4XfP9VnVomWYpE6AXYRDL4eUjjocHc8QbdNuzBLwz,https://arweave.net/XKFFioTLVzMBeJHo9yDwWXyEeuzDuVODSNCLAiJ36MQ,15046.2835
4825,196,SolStein #196,38W3MZiu9dchfsJPA22GNBsnVhQihoiMGv5GTMWhsGxg,https://www.arweave.net/exxbY1Xoe03vUioozu_9g4FBr-Xi3162IdcW46Q_w9Y?ext=png,15045.4019
4826,3617,Quantum Trader #3617,8KSqX64FzP5J4M974EMBEm5ovDGbX48Ab1kBLFhbDs4T,https://arweave.net/YbF4GfBUjWjJ048mxIn1W5SMn4cYfMlBc9PAn_JNI2s,15044.5204
4827,3185,Quantum Trader #3185,8yJ55osvV8ZnL8mnmnvXUihc9CEDMHYi6J3vevrV5S66,https://arweave.net/gxQ2BQHXGFyLs5q-BYZoRf9-r8Q_ESslH9fm4NCtYvU,15043.6388
4828,5999,SolStein #5999,4ArKz77VAnTeMeTcqyxGwvdYNuEKS9mVSQYR86Jh8yBB,https://www.arweave.net/zrWvuBQdTpgXSOeSkEsNo8NDx-nZc_raZ08o4XzVMu0?ext=png,15042.7573
4829,5423,Quantum Trader #5423,9EfrEst5BXG4Jh1MFF7Qjf68e4nZbanwDZaCmT4Jdq1z,https://arweave.net/nmifpLlv35bJTTeopAn8K4TAdbhfAsHtjADRmcperD0,15041.8758
4830,5496,Quantum Trader #5496,B2wKaZ8zNWHm12VytT76WT7dMPd5291WhYoKkLf8SndD,https://arweave.net/5OfG3aeB66g9cG9oLUt6RHy5ok0vY7kfVH2vR-MhbN0,15040.9942
4831,4029,SolStein #4029,5n1g35TnfTPo2BtLFWMn6fKFWrZ5kZbcbyKk47csZ9Hh,https://www.arweave.net/6zCSVDpc-L_G9e-orql4uZFRO1B_2URu919jFYFv83U?ext=png,15040.1127
4832,4980,Quantum Trader #4980,CWjgaFrN4aduLNsx9khzNviwe5aW7F4shN3AgsYMsfiz,https://arweave.net/LCGV5YmgL1Zw_f-HYXN1WbxvatU73U3Xkzpu1Hv8mZ4,15039.2312
4833,1276,Quantum Trader #1276,En9TXwcdNpCxhtZhvob1xrpVFw9xkKQqDNDfS937CKoz,https://arweave.net/RzIrfvY9i3ZVRZo6A9SwoMRC2z0_f_aqNodfBGXGNCU,15038.3496
4834,9412,SolStein #9412,6ndchjYtLpbRYw2tSDAjWwoEmXaHoEFFRSdsRAaDCd5e,https://www.arweave.net/MOStNJerBAPEkxKrbiwH2Sy2GysS_cWT_baO3jxgpV0?ext=png,15037.4681
4835,6034,Quantum Trader #6034,F7NHhvbTKe9jWHnoSoQbx6YNUUF8QQb9bZcbrSYinNvM,https://arweave.net/vf_WgczsbSggF_YazGBHAex4RbM40K-Wi61AZlCbQsI,15036.5866
4836,54,Quantum Trader #54,GS7dU7FAqz64gcfUsADX7yAzG1FWTKidNPwWA8K6WPX7,https://arweave.net/o3Cq080qe9xtzwfV-DMvcxDhdqRaDMIEusVLiTaA3kw,15035.705
4837,9134,SolStein #9134,76ZGMZCdAHEpDGaKCdaAAFhRp7Av3bR1fHEcq8agLs9i,https://www.arweave.net/B--Y-z25yVVxvyKNgk3ZZ6ONN6H1QDuAlEq7_wzn4uU?ext=png,15034.8235
4838,8566,Quantum Trader #8566,HQgEBbVcWSttAWXVvPJJYbctRUN39hKv17BC8F3Cai2,https://arweave.net/Cv89yDomAsh40R3OKzpZikmd2_R5nUyOBjzUrS7tGVI,15033.942
4839,131,Quantum Trader #131,HSU6gYMn3us783TXUTwSvd4fv4Ytqzy1iy51mGmCw2Hg,https://arweave.net/30ID2SiHUUg5OlXfeuqChC_DEXLGSv4jBaNqkKYE4Vk,15033.0604
4840,2161,SolStein #2161,94vTQd4TGSrcEn8skGjan3qSoJQmJZeAYHEmCeTKfWbu,https://www.arweave.net/3sxD3BMEaNUKD9LXC7vQ9aPCiJXiaU4ojuB-CFZNxGw?ext=png,15032.1789
4841,7281,Quantum Trader #7281,3M7jburFpekZkAFmFxZgD7C9wvukpASVkhkUBoeXCvfq,https://arweave.net/EoXb0uq-6rX1WdYoeCWkquD3A2T69GKpjPdP51eKO0M,15031.2974
4842,4593,Quantum Trader #4593,4YEqReU3y9sVd5eW1xgbmTsk5BqSAKdaQ1vPWEVzZEr8,https://arweave.net/P6OTcU5yS7qtSmlndKeYYOb--08MHIBnmUvVwrRlSb8,15030.4158
4843,6227,SolStein #6227,95G6eFK4PUNJkmtf31b1GyHF1ZQ6RPMjhtN5prD983xu,https://www.arweave.net/DRXS2R-cnCis7f2hh0LgpokRFh0yEuXacDhZp85-SM4?ext=png,15029.5343
4844,1410,Quantum Trader #1410,4rcki6sSySmE5k9NV3EtmpL5DjnxfcK9sr8zJd6Ma5tT,https://arweave.net/J_iCz0TmEGpNPZiFpgfp2iXRTegK0Wv-1NQS36ALcHI,15028.6527
4845,4829,Quantum Trader #4829,5v6PAynkNj5kRQeEF9729twfM8owW351uiWHBZxHrDyz,https://arweave.net/12ZVJkKlJzTAmI0FLWdfsUuRXi_rNGZ_eqe4N3rWXX0,15027.7712
4846,5460,SolStein #5460,9TpwUhqqGfYBpxXSCMquzj93N199zE2mVi1M4AQophap,https://www.arweave.net/z92PBxws9x_auoLZPodCLaUX5G5hLvbOrKkjOywlv9k?ext=png,15026.8897
4847,4427,Quantum Trader #4427,6UVEbivUWVu7nnQNzQZ9SYLjbRUCepLFCig3B5fntnLf,https://arweave.net/rVO6ChR2CwiGHW7Kg46BtRQYYLgMfhm5Kw_I2q_2tpE,15026.0081
4848,7124,Quantum Trader #7124,7UVozoT131baRibmwqsf5voACdAQDnquZZuQztQpYaB1,https://arweave.net/xHuuHfILsu6QjDf3CiJDN-PUkGvhTULRd-jY2m18i3U,15025.1266
4849,3851,SolStein #3851,BGxH3Mxb3ri9BgVC8JHyd7thhdhB6wXevEv9pxBah8Fw,https://www.arweave.net/jGTbWGvG0y1VWNLAZUIBMTKFPl77NNCnFtpqneMfiJE?ext=png,15024.2451
4850,8038,Quantum Trader #8038,CDxGt16jSFpGH7YiyyJZPmVyKJcDGmch9okgg8M2L5Lo,https://arweave.net/TDGMx1d4BNNIz534U8e5WfilX6owkGCSvz3k98XXoRU,15023.3635
4851,3542,Quantum Trader #3542,CjaPtCyRx15gKN5nmtJSWgrL4sFemhyER9fb38htzrr9,https://arweave.net/LQqO15eHEdhkLo_YnrVvq-qWDhpiwkLgiDgJNoRMS-I,15022.482
4852,3268,SolStein #3268,DpPfe859VoTJF21WowGqGSkQFkaHSaKSk5C1c2JaJmEw,https://www.arweave.net/EWiQUgCZYJY3jYvsuuKLA-JaraOabfbhp6zT1JnxmEE?ext=png,15021.6005
4853,4141,Quantum Trader #4141,GhroM2ZMCPqxqA52Wj1egwQx2c7TcFuQSP88mbypqUPa,https://arweave.net/fNAfvwICfOUDBbp638JOVpMWlXSYko2Wt_z1fE7k1E8,15020.7189
4854,8210,Quantum Trader #8210,UTdecaNx1jZSirZmKjvHGSzoN88KmjntnHfvCesPLsx,https://arweave.net/EYtuRQM9Zdd5JuRRzwsP4lK9L6Lhz8v2OlNA6Gn2rGI,15019.8374
4855,5296,SolStein #5296,EiP3Ptwm7bkhgXUyp2txB1m4HXvKPGhhtYpMbQMwnnDD,https://www.arweave.net/kWaVJ4-f9gQQUxtazrnB32t2Vpb2Jz7hPw0YaG0LRZk?ext=png,15018.9559
4856,4636,Quantum Trader #4636,3upDW1dXydYijjZiXisosKGvwz6AoVjQHWh2FGFS4opj,https://arweave.net/UWm75KQE_E9uvPV9duGZCWz5lxxk5SDy5X3trjhaPbQ,15018.0743
4857,8866,Quantum Trader #8866,4Ne8iFuioBdTsoaBWD6g86Cxm9zbm5SaxLMv2p532y6d,https://arweave.net/5WPysU7pOqiPYN0B4sK9rVoLYRIo0kTXK7aCX9xHgfQ,15017.1928
4858,4235,SolStein #4235,J5r8GQC5iokd42yinJFpKftj1ocg5nB4nQdFVBkAN4tw,https://www.arweave.net/A7TVrJHLCGnavJDAFA2oT3hw5AHdRoUs9Pq0f55dPNc?ext=png,15016.3112
4859,913,Quantum Trader #913,9eMT9HfvafBpVSbYkHgzhKem8sbEhwtDVQwZMxRo7iaa,https://arweave.net/ZFTqFNqSwq-2QdjNLjxt56O9tHH8tEfGWO5dCTbI2Qw,15015.4297
4860,8183,Quantum Trader #8183,AkPwdooQkvKGnmn6hNXkigRZPyNEmCFKJwTmvR4tTMir,https://arweave.net/8NttWeMtb0zy1ArD9OCUWWVQG1WzesOoOoSKJBvosc0,15014.5482
4861,8213,SolStein #8213,4dZY5jCBcb6thcSucUHYjJtetyfCjHHxUiMPSdS6qAvf,https://www.arweave.net/zd8vn4fnrzcRRmwb4LYDYOEnMBO34OGiWvpUQfufflY?ext=png,15013.6666
4862,2538,Quantum Trader #2538,B72RcwYyLR2kDK2iWdEQzGYL8u46QDq42ayKM3SBaG5o,https://arweave.net/swHSZgjsZ9iVNqlhiZLtVY5cyANyT6Obs-5gvfvA_Ow,15012.7851
4863,7093,Quantum Trader #7093,D6yggFMBvW4B52Cjx8LtqxcwjgLobDj9pDz5bmzrkVDU,https://arweave.net/MPJCetT09YN1Vf11o-8Czf1_KVE-bDmZ494UpW5vzMk,15011.9036
4864,3041,SolStein #3041,5ydg3hLRCFWbTJPqEMjgPhNGBskQMspadzAChjB9GZwa,https://www.arweave.net/L5mws8XPwU13jUlS2Ehx1sHopQrJUnsUxc0GMzmQlVU?ext=png,15011.022
4865,624,Quantum Trader #624,DfacBpeFy7zBuAe2csN9eKcqcjHEpahoetDB6wjhvZeZ,https://arweave.net/0A4XReLOk0397vRt-0PWBJgfCulJlUGjCCemY5BO2iY,15010.1405
4866,654,Quantum Trader #654,EF68WVyLkLCxwQcqWsNPf1cRgR2gCtKpo7QtDhP1sx7V,https://arweave.net/PR0SHyUXoubsInFimo5hXF4_sSjLawFI8iB5InjPadA,15009.259
4867,752,SolStein #752,7FpuyDvJstDNsZLiYTY4qHFB1knzW2378d46GxiZkJT6,https://www.arweave.net/H80W0vAc2Xr9owLVpP2VDzFnlz8wNavaSNRyK3okgmo?ext=png,15008.3774
4868,1260,Quantum Trader #1260,EHVY7FP92W52RAzS51v6pzwxs6TFhxW7kvxz2knKuhWm,https://arweave.net/N_7TekDQKzbGhK_RbomfmAKcZfp7FbjfekrF_yaxT0U,15007.4959
4869,6074,Quantum Trader #6074,FdVVgejZwYanApZRA5Q6KZhka9TMUnUFTGD5JbHEJdJZ,https://arweave.net/-bK0QUgQ21Nhd5a-S8vkeKn5DAwTYFT9-F4uB3YMQyI,15006.6144
4870,9529,SolStein #9529,91j3t8zhrjm5yjMJ4a599ZKii2KcbvBi5nwYiomvYhHz,https://www.arweave.net/CB0zx0rFOUSv2gy719B9NAP954kf79mIsPzLWQu5XJM?ext=png,15005.7328
4871,8376,Quantum Trader #8376,FnwKPEbshzWs76BGgbJipRVEXShzueA9tNYN7tYXzpx7,https://arweave.net/odaTBgbk0-wnHIOCTpeKiqYdzXaUxGauoWpd-oiKqDQ,15004.8513
4872,6308,Quantum Trader #6308,FtE5u2XzobaZHrWynYL3pJbjHYWLobhy97zeKaXEpc3r,https://arweave.net/_u4PfAcN-SgY3CPQahT2ujsY_6m2_var3DewlIyX6ww,15003.9697
4873,2289,SolStein #2289,9ajs8VyhyAxphfiTMRYG5HFt8pEvuMWr1WPoYW3dUu1b,https://www.arweave.net/wfHP4xGEi-xYpUhn5zMYIj6k0aZtUdlJ3IWboBUERKA?ext=png,15003.0882
4874,5675,Quantum Trader #5675,GH39p7xjTUjJhWxmfLpYRD1PuZtqpdpZChG9tBCbz4SC,https://arweave.net/kyHLVvha50_tX6beiX6A_f8rY_udGYXHXRex9jKQ8bU,15002.2067
4875,859,Quantum Trader #859,HPxAEWckQd8WKY4pAHYHWMFt8YVXAicu72k4ya7KhjYL,https://arweave.net/BC666dhNmjqsE43V7vZSCk0_emcCJLQU0Wc85lsVDTI,15001.3251
4876,7441,SolStein #7441,CSzP6sBPa9tPV5vP6CC6Vc7jqTnxH1kfbnPBpiVp7sRR,https://www.arweave.net/2woPsTGhL3JSNpLNNf-yM8JpBMM4e1QSi4CwKM4Cu-4?ext=png,15000.4436
4877,1758,Quantum Trader #1758,HcssoNMA52EDgaJ93SiZDcAG3n8anN7ziz4whLWhaB6W,https://arweave.net/jkX1u_HSjA1HV0byU6A99S9ecCUCYZoSKuppCzb-rvA,14999.5621
4878,5161,Quantum Trader #5161,2eF6sTV7ctuCKXFD45JzUBhaWeyzjpaKQj1nMiKD4pgR,https://arweave.net/y7mkRq6_HNio5mgYyO-xeU0MWLm_2Yh-fJX2-J4GIiM,14998.6805
4879,5801,SolStein #5801,DMwkAX4HvB2V6hccG6jz2YuCvAsyb93Ungpebg6sri9t,https://www.arweave.net/0sx1h0U3WTU-3oGcnIQ7FOMshpFfm2gzCIdqWZYzUJw?ext=png,14997.799
